,rate,real,comment,like,dislike,nick,nicknum,date
2224,9,0,Àç¹Õ°Ô ºÃ¾î¿ä. Èå¸§µµ ÁÁ¾Ò±¸¿ä  ,0,0,¾öÁØÇü(swth****),13359806,['2017.11.04 15:27']
2225,10,0,ÁøÂ¥ 2½Ã°£³»³» ¿ô´Ù°©´Ï´ç????  ,0,0,pink****,13359803,['2017.11.04 15:27']
2226,10,0,Áß°£Áß°£ ÅÍÁö´Â ±ú¾Ë¿ôÀ½µé°ú µÞºÎºÐ¿¡´Â °¨µ¿ÀûÀÎ ½ºÅä¸®~~ ¾öÃ»¿ô±âµµÇÏ°í ¿ï±âµµ Á˜´ø¿µÈ­  ,0,0,gusd****,13359802,['2017.11.04 15:26']
2227,10,0,Ã³À½¿£ ±×³É ¿ô°í¸¸ÀÖ¾ú´Âµ¥ µÚ·Î°¥¼ö·Ï °¨µ¿¤Ì¤ÌºÎ¸ð´Ô»ý°¢ÀÌ ¸¹ÀÌ ³ª´Â ¿µÈ­ÀÎ°Å°°¾Æ¿ä  ,0,0,bsw7****,13359801,['2017.11.04 15:26']
2228,10,0,Àç¹Ì¿Í °¨µ¿ ÀûÀýÇÏ°í ÀÜÀÜÇÏ°Ô ÀßºÃ³×¿ä~~ ¹è¿ìµé ¿¬±â ¿ª½¬ ³Ñ ÁÁ¾Æ¿ä~~¢½¢½¢½  ,0,0,¼ÒÁö´Ï(qkrt****),13359793,['2017.11.04 15:24']
2229,10,0,±â´ë ¾È Çß´Âµ¥ ´ë¹Ú. ¿ô´Ù°¡ ¿ï´Ù°¡ ±Â.  ,0,0,king****,13359790,['2017.11.04 15:23']
2230,10,0,ºÎ¸ð´ÔÀÇ ÀÚ½Ä¿¡ ´ëÇÑ »ç¶ûÀº À§´ëÇÏ´Ù  ,0,0,tmdg****,13359789,['2017.11.04 15:23']
2231,10,0,°¨µ¿°ú ¿ôÀ½ÀÌ ÀÖ´Â ¿µÈ­. Àç¹ÌÀÖ°Ô Àß ºÃ½À´Ï´Ù.  ,0,0,³È³È³ÈÃÖÁø½Ç(wlst****),13359785,['2017.11.04 15:22']
2232,10,0,½ÃÀÛÀº °¡º­¿üÀ¸³ª ÈÄ¹ÝºÎ·Î °¥¼ö·Ï Áø±¹ÀÌ³×¿ä..°¨µ¿ÀÔ´Ï´Ù..  ,0,0,½ÂHONEY(lsh1****),13359781,['2017.11.04 15:22']
2233,10,0,¸¶µ¿¼®ÀÌ ÀÌ·¸°Ô ÄÚ¹ÍÀå¸£¿¡ ¾î¿ï¸±ÁÙ ¸ô¶ú´Ù..¿ÃÇØ º» ¿µÈ­Áß¿¡ ÃÖ°í´Ù.  ,0,0,qortmdwls(v822****),13359771,['2017.11.04 15:18']
2234,10,0,ÀÜÀÜÇÑ ¿ôÀ½°ú °¨µ¿ÀÌ ÀÖ´Â ¿µÈ­¿´½À´Ï´Ù ¿À·£¸¸¿¡ ÆíÇÏ°Ô º¼¼öÀÖ¾î¼­ ÁÁ¾Ò¾Æ¿ä  ,0,0,kims****,13359769,['2017.11.04 15:18']
2235,10,0,Àç¹Ì¾ø´Ù°í »ý°¢ÇÏ¸é Å«¿À»ê ¸¶µ¿¼® ÈïÇàº¸Áõ ÇÕ´Ï´Ù. Ã³À½Àº °ñ¶§¸®°í Áß°£Àº ¿ô±â°í ¸¶Áö¸· °¥¼ö·Ï Â§ÇÏ°í ¸¶¹«¸®´Â ÇØÇÇ¿£µù Æ¯È÷ ÇÏ´Ì¾¾ÀÇ ±Í½Å¿¬±â ÀÏÇ°ÀÔ´Ï´Ù  ,0,0,qpdj****,13359766,['2017.11.04 15:17']
2236,9,0,Àç¹ÌÀÖ½À´Ï´Ù. °¨µ¿µµÀÖ°í ÁÁ¾Ò½À´Ï´Ù.  ,0,0,¼Ö¹Ù¶÷(chom****),13359765,['2017.11.04 15:17']
2237,10,0,»·ÇÑ ½ºÅä¸®Áö¸¸ Àç¹Õ¾ú°í »·ÇÑ °¨µ¿µµ ÁÁ¾Ò´Ù  ,0,0,±èÇÏ´Ï(baby****),13359761,['2017.11.04 15:16']
2238,10,0,Á¤¸» Àç¹ÌÀÖ°í °¨µ¿ ²À º¸¼¼¿ä  ,0,0,see9****,13359760,['2017.11.04 15:16']
2239,10,0,½Å¼±ÇÑ ¾ÆÀÌµð¾î¿Í Ä³¹Ì°¡ ³Ê¹« ÁÁ¾Ò´ç!  ,0,0,hoon****,13359758,['2017.11.04 15:15']
2240,9,0,Å³¸µÅ¸ÀÓ¿ë ¹«ºñ·Î Àû°Ý! ±×³É °¡º±°Ô ¿ô°í Áñ±â¸ç º¸±â ÁÁ³×¿ä~  ,0,0,È²±ÝÈ­»ì(omy0****),13359742,['2017.11.04 15:11']
2241,10,0,Àû´çÈ÷ ¿ôÀ½°ú °¨µ¿À» Àß ¹ö¹«·È³×¿ä  ,0,0,ejrg****,13359740,['2017.11.04 15:11']
2242,6,0,¹ÏÀ» °Ç Æò½ÄÀÌ »ÓÀÎ°¡....  ,0,0,½ÒÀ½(wjdg****),13359685,['2017.11.04 14:52']
2243,9,0,°¨µ¿ ³î¶÷ ÄÚ¹ÍÀÌ ÀûÀýÇÏ°Ô ¼¯¿©ÀÕ¾ù´Ù. ¿µÈ­°ü¿¡¼­ 7¹ø¹æÀÇ ¼±¹°ÀÌÈÄ·Î ´«¹°À» Èê·Ç´Ù...  ,0,0,Àü°æ½Ä(kyeo****),13359638,['2017.11.04 14:34']
2244,10,0,ºÎ¶ó´õ ²À ºÁ¶ó ¾Æ¶ù´Ï?  ,0,0,²É¹Ì³²(ljh0****),13359598,['2017.11.04 14:18']
2245,10,0,"ÀÚ¿¬½º·¯¿î ¿ôÀ½À» ÀÌ²ø¾î ³»´Â ½ºÅä¸®¿Í ¹è¿ìµéÀÇ ¿¬±â, ±×¸®°í »ý°¢ ÇØ º¼ ³»¿ëÀÌ ÀÖ´Â ½Ã°£ÀÌ¾î¼­ ³Ñ Áñ°Ì°í ÁÁ¾Ò½À´Ï´Ù~  ",0,0,¿©Ãµ(flex****),13359594,['2017.11.04 14:17']
2246,10,0,ÃÖ°ïµ¥ Á¤¸» . .ÈÄ¹ÝºÎ·Î °¥¼ö·Ï °¨µ¿+ÄÚ¹Í ÁøÂ¥ ÃÖ°í¤Ð¤Ð  ,0,0,syb1****,13359585,['2017.11.04 14:13']
2247,10,0,"»ç¶÷¸¶´Ù ´À³¢´Â °Ô ´Þ¶ó¼­ ±×·±°Å°ÚÁÒ? Àú´Â ¿¹»óÄ¡ ¸øÇÑ ¹ÝÀü°ú ¼Ò¼ÒÇÑ Áñ°Å¿ò ±×¸®°í ¹è¿ìµéÀÇ ¼ÒÈ­·Â¿¡ ½Ã°£°¡´Â ÁÙ ¸ð¸£°í Àç¹ÌÀÖ°Ô ºÃ½À´Ï´Ù ºÎ¶ó´õ, ÈïÇà ±â¿øÇÕ´Ï´Ù!  ",0,0,og19****,13359559,['2017.11.04 14:06']
2248,7,0,±×³É ¾Æ¹«»ý°¢¾øÀÌºÁ¾ßµÊ³Ê¹«±â´ëÇÏ°íº¸¸é Å«ÀÏ³ª¿ä  ,0,0,¹Ù¸¥±æ(slam****),13359481,['2017.11.04 13:37']
2249,10,0,¸¶µ¿¼®°ú ÀÌµ¿ÈÖ°¡ ÇüÁ¦·Î ³ª¿À´Â ½ºÅä¸®ÄÚ¹Í½º·´Áö¸¸ °øÆ÷ÀÎ°¡ ÇÏ´Â Àå¸é...¾Æ¹öÁöÀÇ ÀÏ·Î ¸ðµç°ÍÀ» ¾Ë°Ô µÇ¾ú´Ù.  ,0,0,sunny(shg7****),13359466,['2017.11.04 13:25']
2250,8,0,º¸°í´À³¤Á¡Æò»ó½ÃºÎ¸ð´Ô¿¡°ÔÀßÇÏÀÚ¾Æ¹«¸®Á×°í½Î¿öµµÇüÁ¦´ÂÇüÁ¦´ÙÅ«°¨µ¿°ú¿ôÀ½Àº¾ø¾ùÁö¸¸³ª¸§Àç¹Ô°Ô”fÀ½±×¸®°í¾î¸£½Åµé..Á¦¹ß¿µÈ­º¼¶§Á¶¿ëÈ÷Á»ºÁÁÖ¼¼¿ä;;;¿µÈ­¼Ò¸®º¸´Ù¸»¼Ò¸®°¡´õÅ­¤»  ,0,0,´ÙÇìÂô(dhdh****),13359375,['2017.11.04 12:48']
2251,7,0,ÁÁ¾Ò¾î¿ä °¡º±°Ô º¼¸¸ÇÕ´Ï´Ù  ,0,0,µ¶¼ö¸®(drcp****),13359283,['2017.11.04 12:18']
2252,10,0,¹æ±Ý º¸°í ³ª¿Ô´Âµ¥ ¿ô´Ù°¡ ¿ï¾ú³×¿ä.. Áß°£¿¡ ³Ê¹« ½½Æâ¾î¿ä ¤Ð¤Ð ±×·¡µµ Àú·Î¼­´Â ²Ï Àç¹Õ°Ô º»°Å °°³×¿ä ¤¾¤¾  ,0,0,µ¥Çò(leee****),13359129,['2017.11.04 11:20']
2253,8,0,"Àç¹ÌÀÖ´Â ¿µÈ­´Â ¸ÂÁö¸¸ Á¦ ±âÁØ¿¡ ÀÖ¾î,  ½ºÅä¸®ÀÇ ¿¬°á¼ºÀÌ ¾à°£ ¾Ö¸ÅÇÏ³×¿ä.  ",0,0,aa_mh(minh****),13359101,['2017.11.04 11:07']
2254,10,0,¿¬Ãâµµ »õ·Ó°í ÁÁ¾Ò°í ¹è¿ìµé ¿¬±â´Â ¸»ÇÒ°Íµµ ¾øÀ½  ,0,0,skyp****,13357738,['2017.11.03 22:30']
2255,9,0,¾Æ¹«»ý°¢¾øÀÌ ¿ô°íÀÖ´Âµ¥ ¾î´À»÷°¡ ´«¹°ÀÌ ¸ÎÇû´Ù  ,0,0,dkrn****,13357625,['2017.11.03 22:06']
2256,10,0,ÀÌÇÏ´Ì´Â ¹¹µç ÀßÇÏ³× ¿¬±â±îÁöÀßÇÏ¸é ¾îÂ°..  ,0,0,soni****,13357624,['2017.11.03 22:06']
2257,10,0,°ø°¨´ë Çü¼ºÀº ¸ðµÎ ´Ù¸£°ÚÁö¸¸ ³ª´Â ÁøÂ¥ °ø°¨°¡°í Àç¹Õ¾úÀ½  ,0,0,Æë±ÏÀÓ(27qj****),13357617,['2017.11.03 22:03']
2258,10,0,¿ÏÀü Á¸Àë ¤Ð¤ÐÇÑ¹ø´õº¼·¡ ¾öºü¶û ºÁ¾ßÁö  ,0,0,amew****,13357613,['2017.11.03 22:02']
2259,10,0,Å³¸µÅ¸ÀÓÀ¸·Ð ÁÁÀ»°Í°°´Ù Àû´çÈ÷ Áñ±æ¼ö ÀÖ´Â¿µÈ­  ,0,0,ÇØº¸ÀÚ±Ã(9854****),13357575,['2017.11.03 21:56']
2260,10,0,Á¤¸» ¹«³­È÷ »§»§ÅÍÁø´Ù ¼Ò¼ÒÇÑ Àç¹Ì°¡ ÀÖÀ½  ,0,0,agne****,13357569,['2017.11.03 21:55']
2261,10,0,¼¼ ¹è¿ì ¸ðµÎ ´«¿©°ÜºÃ¾î¿ä ¶Ç ½ºÅ©¸°¿¡¼­ ´Ù ºÃÀ½ ÁÁ°Ú½À´Ï´ç  ,0,0,¹ÎÂ¯·¯¹ö(a95k****),13357562,['2017.11.03 21:54']
2262,10,0,ÃÊ¹Ý¿¡ ¹«¼­¿ì¸é¼­µµ ÄÚ¹ÍÀûÀÌ°í Á¡Á¡ °¨µ¿ÀûÀÔ´Ï´Ù  ,0,0,agih****,13357554,['2017.11.03 21:52']
2263,10,0,ÁøÂ¥ ¸ô¶ú´ø ¹ÝÀüÀÌ¤»¤»¤» ±Ùµ¥ ³Ê¹« ½½ÆÛ ¤Ð¤Ð  ,0,0,´ëÃ¼ ºÒ°¡´ÉÇÑ(able****),13357548,['2017.11.03 21:51']
2264,9,0,»ç°Ç »ç°í ÅÍÁö´Â°Í¸¶´Ù ¿ô±â°í Â§ÇÏ°í Àç¹Õ´ç  ,0,0,·ù¹ÙÅ¸(93rn****),13357541,['2017.11.03 21:50']
2265,10,0,Ä³¸¯ÅÍ ¼³Á¤ÀÌ³ª ´ë»çµéÀÌ À¯ÄèÇÏ°í Àç¹Õ³×¿ä  ,0,0,¾¾¸®¾ó(abct****),13357536,['2017.11.03 21:48']
2266,10,0,°³ºÀÀÏ³¯ º¸°í ¹Ù·Î ´ñ±Û ´Þ¾Ò¾ú´Âµ¥ Á¤È®ÇÑ Á¤º¸ µå¸®°íÀÚ »èÁ¦ÈÄ ´Ù½Ã ³²°Ü¿ä ¸ð¹ÙÀÏ ¸»°í pc³ª pc¹öÁ¯À¸·Î º¸±âÇÑ µÚ¿¡ 1Á¡ÁØ »ç¶÷µé ´ñ±ÛÀÇ ¾ÆÀÌµð Å¬¸¯ÇÏ½Ã¸é ÀÌÀü ¸®ºäÆòÁ¡ ¸ñ·ÏÀÌ ³ª¿Í¿ä ÇÏ´ÙÇÏ´Ùº¸´Ï±î ¹üÁËµµ½Ã Å¸·ÉÇÏ´Â ºÐµéÀÌ ÀÌ ¿µÈ­°¡ Ã¹±Û ¤»¤»  ,0,0,º°ºûÃß¾ï(gene****),13357528,['2017.11.03 21:46']
2267,10,0,¸¶µ¿¼®Àº ¿ªÇÒ ¾È¾î¿ï¸®´Â°Ô ¹¹¾ß ¤Ð¤Ð¿ô±â°í ÁøÁöÇÏ°í ´ÙÇØ´ÙÇØ  ,0,0,¶Ç¿Ô¾î¿ä(777s****),13357527,['2017.11.03 21:46']
2268,10,0,ÄÚ¹Ìµð º°·Î ¾ÈÁÁ¾ÆÇÏ´Âµ¥ ÀÌ°Ç Á» Æ¯ÀÌÇÏ¸é¼­ Àç¹Õ¾ú¾î¿ä  ,0,0,¿è(7564****),13357521,['2017.11.03 21:45']
2269,10,0,¹è¿ìµé ¿¬±â¸¸À¸·Îµµ º¼°Ô ¸¹¾Ò´ø ¿µÈ­¿´À½  ,0,0,77si****,13357517,['2017.11.03 21:44']
2270,8,0,·¯´×Å¸ÀÓµµ ÀûÀýÇÏ°í ·çÁîÇÏÁö¾Ê¾Ò´ç ¤¾¤¾ ÁÁ¾Æ  ,0,0,2082****,13357514,['2017.11.03 21:44']
2271,10,0,¿ôÀ½ »§ ÅÍÁö°í ¶Ç °¨µ¿µµ ÀÖ°í Àç¹Õ¾îÀç¹Õ¾î  ,0,0,97ba****,13357509,['2017.11.03 21:43']
2272,10,0,±Â Àç¹Õ¾î¿ä¤¾¤¾  Àç¹Õ°ÔºÃ³×¿ä  ,0,0,ÀÌÁöÀ±(jiyu****),13357506,['2017.11.03 21:43']
2273,10,0,¾ö¸¶¾Æºü »ý°¢ ¸¹ÀÌ³ª°ÔÇÏ°í µ¶Æ¯ÇÑºÎºÐÀÌ ¸¹¾Æ¿µ  ,0,0,Ã¬ÀÌ(765t****),13357505,['2017.11.03 21:42']
2274,9,0,´Ùµé ¿¬±â Á¤¸» ÀßÇß°í ÀÌ·± °¨µ¿½ºÅä¸® ¸Å·ÂÀÖ¾î¿ä  ,0,0,qkfka(7591****),13357502,['2017.11.03 21:41']
2275,9,0,ÀüÇüÀûÀÎ ÇÑ±¹½Ä ´«¹°Â¥±â ÄÚ¹Ìµð  ,0,0,´ÏÆ®·Î(nitr****),13357478,['2017.11.03 21:34']
2276,10,0,¿ôÀ¸¸é¼­ ´«¹°´Û¾Ò´Ù ¤»¤»¤» ¾Æ °£¸¸¿¡ Àç¹Õ°Ô º½  ,0,0,¾ÆÅ³·¹½ºV(akil****),13357457,['2017.11.03 21:24']
2277,10,0,ÀÇ¹®ÀÎÁ¡ÀÌ ¸¹¾Ò´Âµ¥ ³ªÁß¿¡ ´Ù °¨µ¿À¸·Î Ç®¸®³×  ,0,0,ajhs****,13357453,['2017.11.03 21:23']
2278,10,0,¾Æ ¸¶µ¿¼® ¿À¸®Ãò¸®´× ¤»¤»ÁøÂ¥ ¿ô°Ü ±Í¿©¿ö~~  ,0,0,airw****,13357452,['2017.11.03 21:22']
2279,8,0,ÀÌµ¿ÈÖ¶û ¸¶ºí¸®ÀÇ ÄÉ¹Ì´Â Á¤¸» ½Å¼±ÇÏ°í Àç¹ÌÁ³¾î¿ä  ,0,0,37yo****,13357442,['2017.11.03 21:19']
2280,10,0,³»¿ëÀÌ À¯ÄèÇÏ°í ¸¶Áö¸·¿£ ¶Ç µû¶æÇÑ °¨µ¿À» ÁÝ´Ï´Ù  ,0,0,Á¤¿¬ÁØ(2044****),13357434,['2017.11.03 21:18']
2281,3,0,"±×³É ¾Æ¹«»ý°¢¾øÀÌ º¸°í ¿À¸é µÇ´Â ¿µÈ­,  ",0,0,hssi****,13357401,['2017.11.03 21:07']
2282,9,0,¸¹ÀÌ Àç¹Õ±ä ÇÕ´Ï´Ù. ³Ê¹« À¯Ä¡ÇÏ°Ô µÇ°Ô ¿ô±è. ±Ùµ¥ ¾à°£ °¨µ¿ÄÚµå¸¦ ½ÉÀ»¶ô¸»¶ô ÇÏ´Ù°¡ ´Ù½Ã¿ô±è.¤»¤» ³ªÁß¿¡ »ý°¢ÇØº¸¸é °¢º» ³ª¸§ Â¥ÀÓ»õÀÖÀ½¤»  ,0,0,pizz****,13357378,['2017.11.03 21:00']
2283,10,0,¹Ï°íº¸´Â¸¶ºí¸® ²Ù¸£Àë??¿ÏÀü ¿ï´Ù¿ô´Ù Áñ°ÅŸm¾î¿ä!!!! ³Ñ³ª¿í±è¤»¤»  ,0,0,eun(jeun****),13357347,['2017.11.03 20:51']
2284,4,0,½Ã»çÈ¸·ÎºÃ´Ù´Â »õ³¢µé¸»Àº Àý´ë ¹ÏÁö¸»ÀÚ  ,0,0,Ã¤Á¤Ã¶(chjc****),13357316,['2017.11.03 20:38']
2285,10,0,ÄíÅ°¿µ»ó ¾øÀ½ ½ºÅä¸® ÁÁ°í ¹è¿ìµé ¿¬±â Áö¸²  ,0,0,ÀÌ·±Á¦¹ß(shh5****),13357303,['2017.11.03 20:36']
2286,10,0,ÁøÂ¥ Áö·çÇÒ Æ´¾øÀÌ »ó¿µÀÌ ³¡³µ´Ù.. ¾Æ½¬¿öÇÏ¸é¼­ ´«¹°Èê¸² ¤»¤»  ,0,0,lovely_so(star****),13357300,['2017.11.03 20:36']
2287,10,0,ÀÌµ¿ÈÖÀÇ ¸Å·ÂÀº ¾îµð±îÁöÀÎ°¡¡¦µ¿»ý´Ù¿î ¿¬±â ¿ÏÀüÀßÇØ ¤¾¤¾  ,0,0,sahe****,13357298,['2017.11.03 20:35']
2288,10,0,°áÈ¥ÇÑ ¿©¼ººÐÀÌ¸é ¹º°¡ °ø°¨Á» ÀßÇÒµí ..°ø°¨´ë Çü¼ºÀº ÀßµÇÀÖ´Ù  ,0,0,Àü½ÂÀü½Â(soon****),13357296,['2017.11.03 20:35']
2289,10,0,¿ô±â¸é¼­ ¸·ÆÇ¿£ °¡½¿ ÇÑ±¸¼®ÀÌ ¹¶Å¬ÇØÁ³´Ù ¤Ð¤Ð  ,0,0,sdg7****,13357294,['2017.11.03 20:35']
2290,10,0,´«¹° ½ï»©°Ô ¸¸µå´Â ¿ôÀ½¸¸¹ß ¿µÈ­ ³Ê¹« ÁÁ¾ÆÀÌ·±°Å  ,0,0,saeb****,13357291,['2017.11.03 20:34']
2291,10,0,ÀÌÇÏ´Ì ¿À·Î¶ó¿ªÇÒ Á¤¸» ¼ÒÈ­ÀßÇß´Ù ¸ÚÀÖ¾î  ,0,0,saiv****,13357287,['2017.11.03 20:33']
2292,10,0,°¨µ¶ ¿­ÀÏÇß³× ÀÎÁ¤ÇÑ´Ù ¹è¿ìµé ¿¬±â°¡ Á© 1¼øÀ§¿´´Ù  ,0,0,ÆÙ´ÚÆÙ´Ú(saja****),13357283,['2017.11.03 20:33']
2293,10,0,ÀÌÁ¤µµ¸é ¹ÝÀº ¼º°øÇÑ°Å¶ó°íº»´Ù ÈïÇÏ¼¼¿ä !  ,0,0,¹ÚÁ»ºñ(heyo****),13357274,['2017.11.03 20:31']
2294,10,0,°¡Á· µå¶ó¸¶·Î ¾È¼º¸ÂÃãÀÌ³×¿ä ²À º¸¼¼¿ä ´Ùµé  ,0,0,±èº´¼ö(pola****),13357273,['2017.11.03 20:30']
2295,10,0,¹ÝÀüµµ ´ë´ÜÇÏ°í ¿Í.. »ý°¢µµ ¸øÇÔ ¤»¤» ¿ÏÀü²ÜÀë  ,0,0,¿À¼¼¿µ(ohsa****),13357269,['2017.11.03 20:30']
2296,10,0,Àç¹Ì¾øÀ»ÁÙ¾Ë¾ÒÁö¸¸ ¶æ¹ÛÀÇ ÄÚ¹Ìµð°¡ ÁøÂ¥ ÁÁ¾Ò´Ù  ,0,0,pobi****,13357267,['2017.11.03 20:30']
2297,10,0,ÀÌÇÏ´Ì ³Ê¹« ÀÌ»Ý ¤Ð¤Ð Àú·±¿¬±âÇÏ´Âµ¥µµ ºû³­´ÙÁøÂ¥  ,0,0,±è¹Ì·Ã(mart****),13357263,['2017.11.03 20:28']
2298,7,0,"ºÎ¸ð´Ô²² ÀßÇÏÀÚ, ¿ì¸® »ý°¢ º¸´Ù ÈÎ¾À À§¿¡ °è½ÅºÐµéÀÔ´Ï´Ù  ",0,0,Àç¹Ì»ç¸¶(park****),13357231,['2017.11.03 20:17']
2299,5,0,¹üÁËµµ½Ã¿¡¼­ ¸¶µ¿¼® ¿¬±â ÁÁ¾Ò´Âµ¥... °Å±âº¸´Ù´Â ¸¶µ¿¼®ÀÇ ¸Å·ÂÀÌ ´ú ¹¯¾î³ª´Â ¿µÈ­¶ó Á» ¾Æ½¬¿òÀÌ ¾øÁö¾Ê¾Æ ÀÖ³×¿ä. ^^  ,0,0,°ü¼¼À½º¸»ì(holo****),13356138,['2017.11.03 13:33']
2300,10,0,°ø°¨µÇ´ÂºÎºÐÀÌ ÁøÂ¥¸¹¾Ò´Ù ºÎ¸ð´Ô»ý°¢¾öÃ»³ª³× ¤Ð¤Ð  ,0,0,¸ñÀå°©(lym8****),13356112,['2017.11.03 13:24']
2301,1,0,1Á¡µµ ¾Æ±î¿î¿µÈ­...¾ïÁö¿ôÀ½¿¡ ¾ïÁö°¨µ¿½ºÅä¸®°í º¸´Ù°¡ ³Ê¹« Áö·çÇØ¼­ °è¼Ó ½Ã°è¸¸ º¸´Ù°¡ ³ª¿Ô½À´Ï´Ù  ,1,1,ºñºö(gala****),13406382,['2017.11.18 22:51']
2302,1,0,¸¶µ¿¼®º¸·¯°¬´Âµ¥ ..ÀÌ°Ç¹¹. ±×³ª¸¶ º¸´À¶ó ¾È³ª¿À°í ¹öÅá´Ù ¸¶µ¿¼®¾Æ´Ï¾úÀ¸¸é ±×³É ³ª¿Ô´Ù °¨µ¶ÀÌ ÀÌ·¸°ÔÁß¿äÇÕ´Ï´Ù.  ,1,1,°¡³ª¿ä°©´Ï±î(simp****),13405526,['2017.11.18 19:53']
2303,9,0,Ã³À½¿¡´Â ÀÌ°Ô ¹«½¼³»¿ëÀÌÁö Çß´Âµ¥ µÚ·Î °¥¼ö·Ï Àç¹ÌÀÖ´Â Àå¸é°ú ½½ÇÂ Àå¸éÀÌ ÀÖ¾î Àç¹ÌÀÖ°Ô ºÃ½À´Ï´Ù  ,1,1,¾Æ¿µ(qazp****),13404638,['2017.11.18 16:51']
2304,4,0,100ºÐÂ¥¸® °³ÄÜ ÄÚ³Ê º» °Í °°³×¿ä. ¿ô±â·Á°í ½ºÅä¸® Ä³¸¯ÅÍ ´Ù ÆÄ±«Çß´Âµ¥ ¾È ¿ô±è.. °³±× ÆÐÅÏµµ ¶È°°°í..  ,1,1,yyh9****,13404253,['2017.11.18 15:25']
2305,1,0,"2017³â ÃÖ¾ÇÀÇ ¿µÈ­,  ÀÌµ¿ÈÖµµ ¿µÈ­º¸´Â ´« Âü ¾ø´Ù..  ",1,1,Äíº¸ÁîÄ« ¿ä½ºÄÉ(focu****),13402536,['2017.11.18 04:15']
2306,7,0,±î¸Þ¿À ¶§¹®¿¡ Á¡¼ö ¾÷! ÆËÄÜ¹«ºñ·Î Á¦°Ý  ,1,1,ÃÊÄÚ»çºí·¹(umsm****),13395659,['2017.11.16 13:20']
2307,10,0,»ý°¢ÇÏÁö ¾Ê¾Æµµ µÇ´Â ¿µÈ­¶ó Àç¹ÌÀÖ¾ú½À´Ï´Ù.ÀÜÀÎÇÑ ¾×¼Ç½Å¿¡ ÁöÃÄÀÖ´Ù°¡ ÀÌ¿µÈ­¸¦ º¸°Ô µÇ´Ï ¸¾µµ ÆíÇÏ°í°¡º±°Ô ¿ôÀ»¼ö ÀÖ¾î¼­ ÁÁ¾Ò¾î¿ä.!  ,1,1,°õÅÊ¾¾(aldz****),13395115,['2017.11.16 10:19']
2308,2,0,±â´ë¸¹ÀÌÇß´Âµ¥º°·Î..  ,1,1,¼Û¹ÎÁØ(mjso****),13391189,['2017.11.15 13:25']
2309,2,0,¹üÁËÀÇ µµ½Ã°¡ ³ª¿ÀÁö ¾Ê¾Ò¾ú´Ù¸é....°ú¿¬ ÀÌ¿µÈ­¸¦ ºÃÀ»±î ½Í¾úÀ½...¿À·ÎÁö ¸¶ºí¸®¶§¹®¿¡ º½..¤»¤» ´Ù¸¥ ¹è¿ìµé ³Ê¹« ÁøÁöÇÏ°í ³»¿ëµµ ¹¹ µüÈ÷ ´«¿¡ ¹âÈ÷´Â°Åµµ ¾øÀÌ..¿µÈ­º¸´Ù°¡ ¾ÈÀÚ·Á°í Çß´Âµ¥..ÀáÀ» Àç¿ì´õ¶ó´Â... ³Ê¹« ÇÔ..ÀÌ¹ø¿µÈ­´Â...  ,1,1,hapb****,13391126,['2017.11.15 13:05']
2310,3,0,¼ÖÁ÷ÇÏ°Ô.. ´ÙÀ½ºÎÅÍ ÁÙ°Å¸®¸¦ Àß Â¥¿À¼¼¿ä..  ,1,1,siib****,13391125,['2017.11.15 13:05']
2311,4,0,¹ÂÁöÄÃÀ» ¿µÈ­È­ ÇØ¼­ ±×·±Áö Å« ¹«¾ð°¡ÀÇ °áÇÌÀÌ ´À²¸Áø´Ù  ,1,1,¸ùÅ©(lead****),13391050,['2017.11.15 12:39']
2312,2,0,½ºÅä¸®°³¿¬¼ºÀüÇô¾øÀ½... ½ºÅä¸®¾û¸ÁÁøÃ¢.. ..  ¿¡ÈÞ¤Ñ¤Ñ±¦È÷º½ µ·¾Æ±î¿ò Áß°£¿¡ ÇÇ½Ä¿ô°ÔÇØÁØ ¸îÀå¸é¶§¹®¿¡2Á¡ÁáÀ½..  ,1,1,sioo****,13390809,['2017.11.15 11:12']
2313,7,0,¼Ò¼ÒÇÑ ¿ôÀ½ ±â´ë¾øÀÌ º¸·¯°¡¸é º¼¸¸ÇØ¿ä! ÀÌÇÏ´Ì°¡ ÀÌ ±¸¿ªÀÇ ¿ÕÀÌ¾úÀ½  ,1,1,hiRo(hiro****),13387243,['2017.11.13 17:38']
2314,7,0,B¸À ¿µÈ­ ¿äÁò ¸»°í 2000´ë ÃÊ ¿¡ ³ª¿Ô´õ ¶ó¸é ´õ ÁÁ¾ÒÀ»·Á³ª??  ,1,1,ÀÎ»ýÀº È¸Àü¸ñ¸¶(kona****),13381901,['2017.11.11 23:36']
